page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/new-jersey/statements/2011/jul/12/steve-oroho/sen-steve-oroho-claims-democratic-tax-hikes-are-bl/	"	Because of Democratic tax hikes, New Jersey ended a decade with fewer private sector jobs for the first time in recorded history."	mostly false	['Jobs', 'Taxes']	http://www.senatenj.com/	http://www.senatenj.com/index.php/oroho/oroho-democrat-budget-built-on-fantasy-and-faulty-assumptions/9210#more-9210	2011/07/12
http://www.politifact.com/truth-o-meter/statements/2011/jul/11/sarah-palin/sarah-palin-says-price-slim-jims-has-risen-169-per/	"	Slim Jims ""just recently"" cost 99 cents but now cost $2.69."	false	['Agriculture', 'Economy']	http://www.newsweek.com/	http://www.newsweek.com/2011/07/10/palin-plots-her-next-move.html	2011/07/11
http://www.politifact.com/truth-o-meter/statements/2011/jul/11/paul-krugman/paul-krugman-says-government-jobs-have-fallen-half/	"""There are actually half a million fewer government employees now than there were when (President Barack) Obama took office."""	true	['Economy', 'Government Efficiency', 'Jobs', 'Pundits', 'Workers']	http://www.nytimes.com/	http://www.nytimes.com/2011/07/11/opinion/11krugman.html?ref=opinion	2011/07/11
http://www.politifact.com/ohio/statements/2011/jul/11/jim-demint/sen-jim-demint-says-sen-sherrod-brown-responsible-/	"	Says U.S. Sen. Sherrod Brown is responsible for ""over $14 trillion in debt."""	false	['Deficit', 'Federal Budget']	http://senateconservatives.com/	http://senateconservatives.com/site/post/677/scf-endorses-josh-mandel-in-ohio	2011/07/11
http://www.politifact.com/georgia/statements/2011/jul/11/shirley-franklin/ex-mayor-franklin-says-former-aps-school-chief-imp/	"	Former Atlanta Public Schools Superintendent Beverly Hall left the school district ""significantly better than she found it."""	pants on fire!	['Education']	http://bloggingwhileblue.blogspot.com/	http://bloggingwhileblue.blogspot.com/2011/06/thank-you-beverly-hall-atlanta-schools.html	2011/07/11
http://www.politifact.com/new-jersey/statements/2011/jul/11/jim-whelan/state-sen-jim-whelan-says-gov-chris-christie-slash/	"	""In our proposal, we would have expanded school aid across the board … Governor Christie slashed school aid in this budget, preferring instead to extend a tax break for millionaires over funding in the classroom."""	half-true	['Education', 'State Budget']	http://www.njsendems.com/	http://www.njsendems.com/release.asp?rid=4031	2011/07/11
http://www.politifact.com/wisconsin/statements/2011/jul/10/scott-walker/gov-scott-walker-says-public-employee-unions-false/	"	Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums."	false	['Labor', 'State Budget']	http://video.cnbc.com/	http://video.cnbc.com/gallery/?video=3000028833	2011/07/10
http://www.politifact.com/new-jersey/statements/2011/jul/10/stephen-sweeney/senate-president-stephen-sweeney-claims-average-wo/	"	Says the average government worker won't be impacted in the first two years under the reform of state health benefits."	mostly false	['Health Care', 'State Budget']	http://www.nj1015.com/	http://www.nj1015.com/pages/10152393.php	2011/07/10
http://www.politifact.com/truth-o-meter/statements/2011/jul/08/john-cornyn/john-cornyn-says-51-percent-american-households-pa/	"	""Fifty-one percent -- that is, a majority of American households -- paid no income tax in 2009. Zero. Zip. Nada."""	true	['Taxes']	http://frwebgate2.access.gpo.gov/	http://frwebgate2.access.gpo.gov/cgi-bin/TEXTgate.cgi?WAISdocID=RMuuTP/0/1/0&WAISaction=retrieve	2011/07/08
http://www.politifact.com/virginia/statements/2011/jul/08/george-allen/allen-says-china-owns-more-us-bonds-americans/	"	""China owns more of our bonds than do Americans."""	false	['China', 'Deficit', 'Economy']	http://www.nbc29.com/	http://www.nbc29.com/story/15018095/allen-and-kaine-campaign-in-crozet-on-foot-and-horseback	2011/07/08
http://www.politifact.com/rhode-island/statements/2011/jul/08/gary-sasse/sasse-says-rhode-island-spends-52-percent-more-cap/	"	Rhode Island spends ""52 percent more per capita on human service programs than the national average."""	true	['Children', 'Families', 'Government Efficiency', 'Health Care', 'Medicaid', 'Poverty', 'State Budget', 'State Finances', 'Taxes']	http://www2.turnto10.com/	http://www2.turnto10.com/news/10_news_conference/	2011/07/08
http://www.politifact.com/georgia/statements/2011/jul/08/newt-gingrich/gingrich-says-campaign-problems-exactly-same-reaga/	"	Newt Gingrich’s presidential campaign has ""exactly the same"" challenges as Ronald Reagan’s successful 1980 bid."	mostly false	['History']	http://foxnewsinsider.com/	http://foxnewsinsider.com/2011/06/27/newt-gingrich-on-climbing-higher-in-gop-presidential-polls/	2011/07/08
http://www.politifact.com/florida/statements/2011/jul/07/will-weatherford/rep-will-weatherford-says-penalized-florida-delega/	"	""Let’s say (Republicans) take away half of our delegates. They’re worth more than Iowa’s, New Hampshire’s and almost South Carolina’s combined."""	half-true	['Elections']	http://www.tampabay.com/	http://www.tampabay.com/blogs/the-buzz-florida-politics/content/hot-topics-will-weatherford-redistricting-chair-and-future-house-speaker	2011/07/07
http://www.politifact.com/truth-o-meter/statements/2011/jul/07/barack-obama/obama-claims-job-rate-soared-after-clinton-raised-/	"	Says that when President Bill Clinton raised the top tax rates to levels now proposed by Obama, the country experienced significant job growth."	half-true	['Deficit', 'Jobs', 'Taxes']	http://www.whitehouse.gov/	http://www.whitehouse.gov/the-press-office/2011/07/06/remarks-president-twitter-town-hall	2011/07/07
http://www.politifact.com/truth-o-meter/statements/2011/jul/07/bill-kristol/bill-kristol-says-40-percent-republicans-voted-joh/	"	Forty percent of union members voted Republican in 2008."	mostly true	['Elections', 'Labor', 'Workers']	http://www.foxnews.com/	http://www.foxnews.com/on-air/fox-news-sunday/transcript/sen-cornyn-debt-talks-sens-graham-lieberman-talk-afghanistan-gary-sinise-helping-wounded-?page=5	2011/07/07
http://www.politifact.com/wisconsin/statements/2011/jul/07/scott-walker/gov-scott-walker-repeal-wisconsins-smoking-ban/	"	On repeal of Wisconsin's smoking ban"	full flop	['Public Health']	http://www.jsonline.com/	http://www.jsonline.com/news/statepolitics/45297077.html	2011/07/07
http://www.politifact.com/new-jersey/statements/2011/jul/07/chris-christie/gov-chris-christie-credits-former-gov-jim-mcgreeve/	"	Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey."	true	['Transportation']	http://www.nj.com/	http://www.nj.com/ontheline/index.ssf/2011/06/steve_adubato_hosts_on_the_lin.html	2011/07/07
http://www.politifact.com/truth-o-meter/statements/2011/jul/06/shaun-donovan/hud-secretary-shaun-donovan-says-house-prices-stab/	"	Housing prices dropped for the 30 months prior to Barack Obama taking office, ""and they have stabilized, they've been about flat since the president came in."""	half-true	['Economy', 'Housing']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1107/03/sotu.01.html	2011/07/06
http://www.politifact.com/truth-o-meter/statements/2011/jul/06/steve-case/steve-case-says-40-percent-fortune-500-were-starte/	"	""Forty percent of the Fortune 500 were started either by immigrants or children of immigrants."""	half-true	['Economy', 'Immigration']	http://www.renewoureconomy.org/	http://www.renewoureconomy.org/sites/all/themes/pnae/img/new-american-fortune-500-june-2011.pdf	2011/07/06
http://www.politifact.com/wisconsin/statements/2011/jul/06/one-wisconsin-now/group-says-gov-scott-walkers-budget-has-tax-breaks/	"	Says Gov. Scott Walker’s budget ""includes tax breaks for corporations and the rich that will cost the state of Wisconsin taxpayers $2.3 billion over the next decade."""	half-true	['State Budget', 'Taxes']	http://legis.wisconsin.gov/	http://legis.wisconsin.gov/assembly/barca/pressreleases/Pages/Statement%20of%20Rep.%20Barca%20on%20Gov.%20Walker%27s%20anti-middle%20class%20budget%20and%20vetoes.aspx	2011/07/06
http://www.politifact.com/virginia/statements/2011/jul/06/bob-mcdonnell/mcdonnell-says-texas-under-gov-perry-has-created-h/	"	""Under Gov. Rick Perry’s leadership [Texas] has created more jobs over the last decade than the rest of the states combined."""	mostly false	['Economy', 'Jobs']	http://online.wsj.com/	http://online.wsj.com/article/SB10001424052702304070104576398072003438908.html?mod=googlenews_wsj	2011/07/06
http://www.politifact.com/ohio/statements/2011/jul/05/rob-portman/sen-rob-portman-says-year-recovery-summer-theres-s/	"	A year since the ""Recovery Summer,"" there has been been ""a fall, winter and spring of no recovery."""	mostly false	['Economy']	http://portman.senate.gov/	http://portman.senate.gov/public/index.cfm/video?ID=93418a74-43e0-4e3d-a4a1-b4afb7f25d43	2011/07/05
http://www.politifact.com/new-jersey/statements/2011/jul/05/chris-christie/gov-chris-christie-says-new-jersey-second-nation-m/	"	""Only the State of New York spends more money on Medicaid than the State of New Jersey."""	false	['Health Care', 'State Budget']	http://www.caucusnj.org/	http://www.caucusnj.org/caucusnj/special_series/ontheline/christie_june2011.aspx	2011/07/05
http://www.politifact.com/texas/statements/2011/jul/04/charles-perry/charles-perry-says-6-billion-projected-accumulate-/	"	Says $6 billion projected to accumulate in the state’s rainy day fund is already used."	mostly false	['State Budget', 'State Finances']	http://www.texastribune.org/	http://www.texastribune.org/texas-legislature/82nd-legislative-session/perrys-rainy-day-fund-used-up-say-some-republicans/	2011/07/04
http://www.politifact.com/ohio/statements/2011/jul/04/nina-turner/state-sen-nina-turner-says-more-14000-voters-cast-/	"	""Voting in the wrong precinct led to over 14,000 registered voters statewide to lose their vote in 2008."""	true	['Elections']	http://www.sos.state.oh.us/	http://www.sos.state.oh.us/sos/upload/elections/2008/gen/provisionals.pdf	2011/07/04
http://www.politifact.com/wisconsin/statements/2011/jul/03/scott-walker/gov-walker-says-2-years-ago-we-had-largest-deficit/	"	Two years ago we had ""the largest structural deficit ever in Wisconsin."""	false	['State Budget']	http://video.cnbc.com/	http://video.cnbc.com/gallery/?video=3000028833	2011/07/03
http://www.politifact.com/wisconsin/statements/2011/jul/03/alberta-darling/state-sen-darling-says-2011-13-state-budget-elimin/	"	Says the 2011-13 state budget eliminates the structural deficit ""for the first time in decades."""	mostly true	['State Budget']	http://legis.wisconsin.gov/	http://legis.wisconsin.gov/lfb/2011-13%20Budget/Joint%20Finance/2011_06_13WILeg_2011-13%20and%202013-15%20General%20Fund%20Budget.pdf	2011/07/03
http://www.politifact.com/new-jersey/statements/2011/jul/03/new-jersey-democratic-state-committee/new-jersey-democrats-say-gov-chris-christie-owes-s/	"	Gov. Chris Christie owes the state money ""for amenities like extra Gorgonzola cheese for his staff on these trips."""	false	['State Budget']	http://www.politickernj.com/	http://www.politickernj.com/48267/wisniewski-christie-full-accounting-taxpayer-funded-personal-staff-and-political-travel	2011/07/03
http://www.politifact.com/virginia/statements/2011/jul/02/mark-warner/mark-warner-says-corporate-taxes-share-us-revenue-/	"	""If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years."""	half-true	['Corporations', 'Deficit', 'Federal Budget', 'Taxes']	http://online.wsj.com/	http://online.wsj.com/article/SB10001424052702303936704576400050024099510.html?mod=googlenews_wsj	2011/07/02
http://www.politifact.com/florida/statements/2011/jul/01/rod-smith/top-state-democrat-claims-job-losses-not-gains-tai/	"	""Rick Scott has destroyed over 100,000 jobs."""	false	['Jobs']	https://www.documentcloud.org/	https://www.documentcloud.org/documents/213187-rod-smith-letter-to-supporters.html	2011/07/01
http://www.politifact.com/florida/statements/2011/jul/01/rick-scott/gov-rick-scott-touts-better-job-numbers-sign-succe/	"	""Since I took office, we’ve created 76,800 jobs."""	mostly true	['Jobs']	https://www.documentcloud.org/	https://www.documentcloud.org/documents/211061-scott-statement-june-17-2011.html	2011/07/01
http://www.politifact.com/truth-o-meter/statements/2011/jul/01/michele-bachmann/rep-michele-bachmann-says-shes-never-received-penn/	"	""My husband and I have never gotten a penny of money from the farm."""	false	['Campaign Finance']	http://foxnewsinsider.com/	http://foxnewsinsider.com/2011/06/27/michele-bachmann-sizes-up-her-2012-competition/	2011/07/01
http://www.politifact.com/virginia/statements/2011/jul/01/randy-forbes/rep-forbes-says-federal-registration-containing-re/	"	""The Federal Register - which houses all Washington regulations - is 34,000 pages in length and weighs in at more than 340 pounds."""	half-true	['Regulation']	http://forbes.house.gov/	http://forbes.house.gov/News/DocumentSingle.aspx?DocumentID=246601	2011/07/01
http://www.politifact.com/wisconsin/statements/2011/jul/01/jeff-fitzgerald/no-fee-increases-wisconsins-2011-13-state-budget-w/	"	Says Wisconsin’s 2011-13 state budget contains ""no fee increases"""	pants on fire!	['State Budget', 'State Finances']	http://legis.wisconsin.gov/	http://legis.wisconsin.gov/lfb/2011-13%20Budget/Joint%20Finance/2011_06_13WILeg_State%20Tax%20and%20Fee%20Modifications.pdf	2011/07/01
http://www.politifact.com/truth-o-meter/statements/2011/jul/01/renewable-fuels-association/industry-warns-gas-prices-would-rise-89-cents-with/	Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.	mostly false	['Agriculture', 'Energy']	http://www.ethanolrfa.org/	http://www.ethanolrfa.org/news/entry/university-report-ethanol-reduced-gas-prices-0.89-in-2010/	2011/07/01
http://www.politifact.com/texas/statements/2011/jul/01/rick-perry/gov-rick-perry-says-obamas-repeal-policy-means-tax/	"	Says President Barack Obama’s overturning of the Mexico City Policy means federal tax dollars can be used ""to fund abortion all over the world."""	mostly false	['Abortion']	http://governor.state.tx.us/	http://governor.state.tx.us/news/speech/16266/	2011/07/01
http://www.politifact.com/georgia/statements/2011/jul/01/robert-brown/lawmaker-compares-immigration-law-black-codes/	"	Georgia’s illegal immigration crackdown laws should be called the ""Brown Codes"" because of their similarity to the ""Black Codes"" governing blacks after the Civil War."	false	['History', 'Immigration']	http://home.gwu.edu/	http://home.gwu.edu/~jjhawkin/BlackCodes/pdfGeorgia.pdf	2011/07/01
http://www.politifact.com/ohio/statements/2011/jul/01/marcy-kaptur/rep-marcy-kaptur-says-defense-spending-consumes-mo/	"	""Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually."""	true	['Federal Budget', 'Military']	http://www.gpo.gov/	http://www.gpo.gov/fdsys/pkg/CREC-2011-06-24/pdf/CREC-2011-06-24-pt1-PgH4550-2.pdf#page=5	2011/07/01
http://www.politifact.com/wisconsin/statements/2011/jun/30/dan-kapanke/wisconsin-sen-dan-kapanke-says-protesters-caused-7/	"	""Protesters caused $7.5 million in damage to the Wisconsin State House"""	pants on fire!	['Labor', 'State Budget']	http://www.jsonline.com/	http://www.jsonline.com/news/statepolitics/117409458.html	2011/06/30
http://www.politifact.com/new-jersey/statements/2011/jun/30/samuel-demaio/acting-newark-police-director-samuel-demaio-says-h/	"	Says he can’t release his internal affairs record because there are Attorney General guidelines in place protecting it."	false	['Criminal Justice', 'Legal Issues', 'Transparency']	http://www.myfoxny.com/	http://www.myfoxny.com/dpp/news/booker-shoots-down-senate-run-rumor-good-day-new-york-20110609	2011/06/30
http://www.politifact.com/truth-o-meter/statements/2011/jun/29/barack-obama/obama-claims-his-regulatory-review-unprecedented/	"	""What I have done -- and this is unprecedented ... is I've said to each agency ... 'look at regulations that are already on the books and if they don't make sense, let's get rid of them.'""	 "	pants on fire!	['Government regulation', 'Regulation']	http://bushlibrary.tamu.edu/	http://bushlibrary.tamu.edu/research/public_papers.php?id=3890&year=1992&month=01	2011/06/29
http://www.politifact.com/truth-o-meter/statements/2011/jun/29/barack-obama/barack-obama-says-tax-rates-are-lowest-1950s-ceos-/	"	""If you're a … wealthy CEO or a … hedge fund manager in America right now, your taxes are … lower than they've been since the 1950s."""	mostly true	['Taxes']	http://transcriptswire.cq.com/	http://transcriptswire.cq.com/do/transcriptView?id=15586579	2011/06/29
http://www.politifact.com/truth-o-meter/statements/2011/jun/29/michele-bachmann/michele-bachmann-uses-barack-obamas-one-term-presi/	"	Says President Barack Obama said that if he doesn’t turn the economy around after three years in office, he’ll be a one-term president."	mostly true	['Economy']	http://www.michelebachmann.com/	http://www.michelebachmann.com/2011/06/bachmann-officially-announces-her-run-for-the-presidency-of-the-united-states-in-waterloo-iowa/	2011/06/29
http://www.politifact.com/ohio/statements/2011/jun/29/tim-ryan/rep-tim-ryan-says-head-start-programs-are-cost-ben/	"	""For every dollar we invest in Head Start, we get $5 to $7 back into our economy."""	mostly true	['Children', 'Federal Budget']	http://www.nhsa.org/	http://www.nhsa.org/files/static_page_files/0610CCDD-1D09-3519-ADAF419AF96C38E0/Head_Start_Return_On_Investment_Brief_LAS-yv.pdf	2011/06/29
http://www.politifact.com/new-jersey/statements/2011/jun/29/michael-doherty/sen-mike-doherty-says-minority-new-jersey-income-e/	"	""The top 1 percent of income earners pay 40 percent of all state income taxes, and those at the bottom pay little or nothing."""	true	['Taxes']	http://blog.nj.com/	http://blog.nj.com/njv_guest_blog/2011/05/divide_money_equally_among_all.html	2011/06/29
http://www.politifact.com/truth-o-meter/statements/2011/jun/28/james-clyburn/james-clyburn-says-democrats-do-not-want-raise-any/	"	""We do not want to raise anybody's tax rates. That's never been on the table."""	mostly false	['Taxes', 'This Week - ABC News']	http://abcnews.go.com/	http://abcnews.go.com/ThisWeek/week-transcript-sen-mitch-mcconnell-rep-james-clyburn/story?id=13932566&singlePage=true	2011/06/28
http://www.politifact.com/virginia/statements/2011/jun/28/democratic-party-virginia/democrats-say-bob-mcdonnell-tried-raid-education-p/	"	Gov. Bob McDonnell launched a ""raid on public education to pay for roads."""	mostly true	['Education', 'State Budget', 'Transportation']	http://www.washingtonpost.com/	http://www.washingtonpost.com/blogs/virginia-politics/post/dems-try-to-work-ryan-medicare-plan-into-state-races/2011/06/02/AGdDXGHH_blog.html	2011/06/28
http://www.politifact.com/truth-o-meter/statements/2011/jun/28/jim-demint/jim-demint-says-federal-government-has-more-revenu/	"	""We've got more revenue than we ever have."""	false	['Economy', 'Taxes']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1106/26/sotu.01.html	2011/06/28
http://www.politifact.com/georgia/statements/2011/jun/28/al-roker/whos-right-cities-lay-claim-civil-rights-cradle-ma/	"	""(Birmingham, Ala.) is the cradle of the civil rights movement."""	mostly false	['Civil Rights', 'History']	http://www.bcri.org/	http://www.bcri.org/information/history_of_bcri/history6.html	2011/06/28
http://www.politifact.com/new-jersey/statements/2011/jun/28/frank-lautenberg/us-sen-frank-lautenberg-claims-rail-targets-have-c/	"	""Since 2004, there have been some 1,300 attacks (on rail targets). Four thousand people have died. Thousands of injuries."""	mostly false	['Terrorism', 'Transportation']	http://abcnews.go.com/	http://abcnews.go.com/Politics/video/frank-lautenberg-christie-rock-star-13847622	2011/06/28
http://www.politifact.com/truth-o-meter/statements/2011/jun/27/michele-bachmann/michele-bachmann-claims-federal-limousines-73-perc/	"	""Under Barack Obama the last two years, the number of federal limousines for bureaucrats has increased 73 percent."""	mostly false	['Federal Budget', 'Government Efficiency', 'New Hampshire 2012', 'Transportation']	http://www.cbsnews.com/	http://www.cbsnews.com/htdocs/pdf/FTN_062611.pdf?tag=cbsnewsTwoColUpperPromoArea	2011/06/27
http://www.politifact.com/truth-o-meter/statements/2011/jun/27/michele-bachmann/michele-bachmann-says-barack-obama-has-released-al/	"	""The president released all of the oil from the Strategic Oil Reserve."""	false	['Energy']	http://www.cbsnews.com/	http://www.cbsnews.com/htdocs/pdf/FTN_062611.pdf?tag=contentMain;contentBody	2011/06/27
http://www.politifact.com/truth-o-meter/statements/2011/jun/27/harry-reid/harry-reid-says-hispanic-unemployment-ticking-down/	"	""Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies we’ve implemented."""	mostly false	['Economy', 'Jobs', 'Stimulus']	http://live.washingtonpost.com/	http://live.washingtonpost.com/harry-reid-jobs-0622.html?hpid=z1	2011/06/27
http://www.politifact.com/ohio/statements/2011/jun/27/sherrod-brown/us-sen-sherrod-browns-campaign-warns-there-republi/	"	There is a Republican ""plan to end Medicare."""	false	['Health Care', 'Medicare']	http://online.wsj.com/	http://online.wsj.com/article/SB10001424052748703806304576240751124518520.html	2011/06/27
http://www.politifact.com/georgia/statements/2011/jun/27/nathan-deal/deal-says-substantial-number-probationers-hired-sh/	"	A ""substantial number"" of probationers participating in a pilot project to ease the farm labor shortage are able to ""finish the work."""	mostly false	['Immigration']	http://www.publicbroadcasting.net/	http://www.publicbroadcasting.net/wabe/news.newsmain/article/223/0/1816581/WABE.Features/A.Conversation.with.Georgia.Governor.Nathan.Deal.on.the.Farm.Labor.Study..the.Effects.of.the.New.Immigration.Law..and.Charter.Schools	2011/06/27
http://www.politifact.com/new-jersey/statements/2011/jun/27/tom-kean-jr/state-sen-tom-kean-jr-says-new-jerseys-taxes-cause/	"	""The state’s tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009."""	false	['Census', 'Economy', 'Taxes']	http://www.senatenj.com/	http://www.senatenj.com/index.php/tomkean/tom-kean-supreme-court-goes-off-the-deep-end/8945	2011/06/27
http://www.politifact.com/texas/statements/2011/jun/26/rick-perry/rick-perry-says-texas-accounted-48-percent-us-jobs/	"	""Since June 2009, about 48 percent of all the jobs created in America were in Texas."""	half-true	['Economy', 'Jobs']	http://alt.coxnewsweb.com/	http://alt.coxnewsweb.com/statesman/politifact/06152011_cherylabbotblsemail.html%20	2011/06/26
http://www.politifact.com/texas/statements/2011/jun/25/martin-omalley/democratic-governors-association-says-texas-gov-ri/	"	Says Rick Perry of Texas was ""the governor who relied most on stimulus funds to close his state’s budget deficit in 2010."""	half-true	['State Budget', 'State Finances', 'Stimulus']	http://alt.coxnewsweb.com/	http://alt.coxnewsweb.com/statesman/politifact/062411_dgaemail.html	2011/06/25
http://www.politifact.com/truth-o-meter/statements/2011/jun/24/jay-carney/democrats-say-republican-presidential-candidates-d/	"	In the Republican presidential debate in New Hampshire, none of the candidates mentioned the ""middle class"" or ""education."""	mostly false	['Education', 'Families', 'New Hampshire 2012']	http://www.whitehouse.gov/	http://www.whitehouse.gov/the-press-office/2011/06/14/gaggle-press-secretary-aboard-air-force-one-en-route-puerto-rico	2011/06/24
http://www.politifact.com/virginia/statements/2011/jun/24/republican-party-virginia/virginia-gop-says-phil-puckett-voted-against-sendi/	"	Phil Puckett ""voted no on sending the EPA a message that they’ve gone too far not once, but twice."""	pants on fire!	['Energy', 'Environment', 'Government regulation']	http://www.rpv.org/	http://www.rpv.org/node/561	2011/06/24
http://www.politifact.com/florida/statements/2011/jun/24/democratic-congressional-campaign-committee/ad-claims-rep-vern-buchanans-old-business-illegall/	"	""Vern Buchanan. His old business was caught illegally funneling over $60,000 in campaign donations to Buchanan to influence his election."""	mostly true	['Campaign Finance']	http://dccc.org/	http://dccc.org/newsroom/entry/new_dccc_ad_holds_representative_vern_buchanan_accountable_for_campaign_fin/	2011/06/24
http://www.politifact.com/florida/statements/2011/jun/24/vern-buchanan/rep-vern-buchanan-exonerated-fec-spokeswoman-says/	"	Vern Buchanan ""has been completely exonerated"" in a Federal Election Commission action."	mostly false	['Campaign Finance']	https://www.documentcloud.org/	https://www.documentcloud.org/documents/205153-buchanan-news-release.html	2011/06/24
http://www.politifact.com/wisconsin/statements/2011/jun/24/scott-walker/governor-scott-walker-says-critics-are-wrong-he-cu/	"	Says critics who say he cut Medicaid are wrong; his budget added $1.2 billion to the program	 "	half-true	['Medicaid', 'State Budget', 'State Finances']	http://video.cnbc.com/	http://video.cnbc.com/gallery/?video=3000028833	2011/06/24
http://www.politifact.com/georgia/statements/2011/jun/24/newt-gingrich/gingrich-says-large-percent-social-security-paymen/	"Every 10th dollar spent by the Social Security Administration on its program for the poor is ""waste, or fraud, they can’t validate that the people should have gotten it,"" totaling about $8 billion a year."	mostly true	['Federal Budget', 'Social Security']	http://wsbam.media.streamtheworld.com/	http://wsbam.media.streamtheworld.com/audio/neal_and_newt_101142121.mp3	2011/06/24
http://www.politifact.com/new-jersey/statements/2011/jun/24/loretta-weinberg/sen-loretta-weinberg-claims-new-jersey-network-onl/	"	""(New Jersey Network) is the only news station which covers New Jersey government."""	false	['State Budget']	http://www.bluejersey.com/	http://www.bluejersey.com/diary/18633/my-vote-for-ann-patterson	2011/06/24
http://www.politifact.com/truth-o-meter/statements/2011/jun/23/jon-huntsman/jon-huntsman-said-1-6-defense-dollars-are-spent-af/	"	The U.S. is spending ""one out of every six Defense Department dollars on Afghanistan."""	true	['Afghanistan', 'Federal Budget', 'Military']	http://foreign.senate.gov/	http://foreign.senate.gov/imo/media/doc/Haass,%20Richard%20N.pdf	2011/06/23
http://www.politifact.com/florida/statements/2011/jun/23/common-sense-now/gimenez-group-says-robaina-highest-paid-mayor-flor/	"	Says Miami-Dade mayoral candidate Julio Robaina ""has the highest salary among Florida mayors. More than $260,000."""	half-true	['Candidate Biography']	http://www.hialeahfl.gov/	http://www.hialeahfl.gov/dep/finance/budget/2011/pdfs1/Office%20of%20the%20Mayor.pdf	2011/06/23
http://www.politifact.com/ohio/statements/2011/jun/23/national-republican-senatorial-committee/nrsc-claims-sen-sherrod-brown-voted-cut-500-billio/	"	Says that Sherrod Brown ""voted to cut Medicare by over $500 billion in order to fund government-run health care."""	false	['Health Care', 'Medicare', 'Voting Record']	http://business-journal.com/	http://business-journal.com/brown-senior-advocates-blast-gop-plan-p19286-1.htm	2011/06/23
http://www.politifact.com/new-jersey/statements/2011/jun/23/kim-guadagno/lt-gov-kim-guadagno-says-foreign-trade-offices-sha/	"	After not having any foreign trade offices overseas for the past decade, New Jersey opened offices in Shanghai and London in the past six months, and has seen an 18 percent increase in exports."	false	['Economy']	http://www.wnyc.org/	http://www.wnyc.org/articles/its-free-country/2011/may/11/doing-business-new-jersey/	2011/06/23
http://www.politifact.com/truth-o-meter/statements/2011/jun/22/david-axelrod/dems-say-when-mitt-romney-was-governor-massachuset/	"	When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.	 "	half-true	['Economy', 'Jobs']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1106/19/sotu.01.html	2011/06/22
http://www.politifact.com/virginia/statements/2011/jun/22/george-allen/george-allen-changes-stance-again-ethanol/	"	On subsidies for ethanol production."	full flop	['Agriculture', 'Environment', 'Federal Budget']	http://www.georgeallen.com/	http://www.georgeallen.com/2011/06/senate-fails-to-halt-ethanol-tax-breaks/	2011/06/22
http://www.politifact.com/wisconsin/statements/2011/jun/22/peter-barca/assembly-minority-leader-peter-barca-says-two-thir/	"	""Two thirds of the people in Wisconsin strongly disagree with this idea of permanently taking away people’s rights to collective bargaining.""	 "	false	['Labor', 'State Budget']	http://www.msnbc.msn.com/	http://www.msnbc.msn.com/id/21134540/vp/43404119#43404119	2011/06/22
http://www.politifact.com/texas/statements/2011/jun/22/nina-perales/maldef-lawyer-says-may-remap-texas-congressional-d/	"	Says a Republican-drawn map of proposed U.S. House districts for Texas ""gerrymanders more than nine million Latinos in Texas to make sure that we have no more electoral opportunity than we did in 1991."""	mostly true	['Elections', 'Redistricting']	http://www.maldef.org/	http://www.maldef.org/news/releases/tx_redistrict/	2011/06/22
http://www.politifact.com/ohio/statements/2011/jun/22/ron-amstutz/state-rep-ron-amstutz-says-most-state-budget-spent/	"	""Most of the state budget isn't for state government doing things. ... 85 percent of the state budget is transferred to local communities for delivery of service."""	mostly true	['State Budget', 'State Finances']	http://governor.ohio.gov/	http://governor.ohio.gov/LinkClick.aspx?fileticket=N-PDrNdM79U%253D&tabid=40	2011/06/22
http://www.politifact.com/oregon/statements/2011/jun/22/national-republican-congressional-committee/kurt-schrader-fault-maxing-out-government-credit-c/	"	""As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable long-term solution."""	false	['Government Efficiency']	http://www.cbpp.org/	http://www.cbpp.org/cms/index.cfm?fa=view&id=3490	2011/06/22
http://www.politifact.com/georgia/statements/2011/jun/21/newt-gingrich/numbers-back-gingrich-job-growth-claim/	"""The right-to-work states are creating a lot more jobs today than the heavily unionized states."""	true	['Jobs']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1106/13/se.04.html	2011/06/21
